token,frequency
biodiversity,28
the area,12
sea,11
ice,8
preparation,12
no oil,3
activity,55
equality,3
a gender diversity,1
ofce,2
routine flaring,14
convention,3
force,23
each year,30
a commitment,3
adoption,1
a collective effort,1
an active role,1
call,13
other industry,1
launch,1
the fight,12
the challenge,4
the pledge,1
initiative control,1
cooperation,7
etc,17
transparency,11
multi stakeholder,1
the coordinated involvement,1
civil society,4
global progress,2
a founding member,6
consumer,9
the disposal,9
plastic waste,4
recycling,3
a circular economy,2
a partnership,6
inclusive economic growth,1
branch,6
the french trade,2
registry,2
consolidation,20
the list,8
the situation,2
a gross value,1
the table,23
a limited number,4
financing,34
a majority,7
an american company,3
minority,5
a russian company,3
a company,35
law,30
any other stake,1
registered office,4
tenth,3
fifth,4
third,4
half,8
a specific branch,1
operate,1
division,62
that climate,1
the strategy,16
the composition,13
a takeover,1
bid,3
an initial acquisition,1
sur,2
an operational level,1
assistance,10
renewable energy,2
the power,1
a large industrial segment,2
shipping,8
chart,4
igrp,1
the segment,7
contractual framework,3
geographical zone,9
acreage,4
net productive,2
the process,20
transport,31
geographical area,10
specific,2
property,55
proved hydrocarbon,1
data,11
the operating,18
the rebound,1
average liquids price,1
a brent crude,1
the data,10
financial year,13
the change,7
the organization,29
depreciation,22
depletion,36
amortization,27
allowancesproduction,1
kboed,38
the proved reserve replacement,1
reserve,11
life,25
average production,1
divestmentsproduction,1
scenario,3
mission,7
a core,2
that mission,1
the strong volatility,1
an oil,14
a long period,1
low oil,4
the deployment,4
the sanctioning,1
resilience,2
the efficiency,5
budget,12
the environmental impact,1
renew,1
geographical spread,1
a significant decrease,2
some flexibility,1
the current environment,1
a potential aggregate,1
output,1
excess,7
low break,1
a variety,5
geological tax,1
a view,7
expenditure,2
billion0,1
mature,2
high potential frontier,1
undeveloped oil,4
release,5
engineering,20
reasonable certainty,4
the crude oil,1
any reference,1
entire share,2
such production,2
worldwide,9
proportionate,3
estimation,6
revision,3
net development,1
an internal peer,1
review,23
guidance,3
that management,1
the necessary funding,1
further information,8
month,10
average price,1
the unweighted arithmetic average,2
the first day,1
the month,4
each month,2
the relevant year,3
the average reference,1
this period,2
the net level,1
the net impact,1
decrease,12
partial debooking,1
rebooking,1
risked service,9
a reference,7
result,8
non proportionate,1
inverse,1
sharing,10
a portion,13
the same amount,1
cumulative production,1
the rate,6
the income,10
this increase,5
the duration,5
the drop,1
a result,41
vice,3
versa,2
the reference,8
barrel,20
any type,3
contract,43
the average daily production,1
overall production,4
whilst crude,1
average daily production,1
practice,13
a percentage,8
a 0 interest,3
joint venture,19
other international oil,2
government,24
an operator,2
the party,1
technical production,1
the acreage,1
segmentrefer,1
the majority,8
the spot,2
a price,8
average crude oil,2
other petroleum,1
a cost,4
index,4
a slight delay,1
the delivery,7
determinable such delivery,1
duration,2
scope,54
delivery,6
basis,33
determinable quantity,1
additional sourcing,1
spot,8
ownership,12
country,28
a government,2
entity,27
a state,5
the form,17
concession,14
consortium,5
the entire production,3
exchange,44
companys,1
responsibility,18
the relevant host,1
the owner,2
the subsoil,3
royalty income,1
local tax,1
legislation,7
complex legal framework,1
the concession,3
the cooperation,1
the contractor,10
possession,2
the license,4
the host,6
the latter,4
accounting,65
allocation,24
contractor,4
the execution,5
own risk,4
all exploration,1
the other hand,16
the same country,1
license,28
international accounting,1
the observance,1
the profit,35
determinable cash,1
monetary remuneration,1
authorization,15
an obligation,3
a large portion,1
the entire portion,1
failure,5
the country,16
a number,32
special petroleum,1
bc,5
a gas,8
consist,8
conversion,13
cf,11
a total kboed,1
each asset,1
operator,55
the asset,12
unitized field,1
the participation,4
e,23
the local entity,1
m,4
d,26
a subsidiary,7
g,12
j,2
l,2
the foreign consortium,2
a direct interest,1
facility,6
an indirect participation,1
direct interest,1
an agreement,24
the transaction,19
the approval,6
this asset,2
the unincorporated joint venture,1
main exploration,1
regardless,2
the asset0,1
the norwegian maritime,1
continental shelf,1
this plant,1
the zone,9
total production,4
this zone,7
percentage,22
this production,5
this project,9
the onshore,4
train,6
the first shipment,1
the second liquefaction,1
a capacity,20
first shipment,1
the third liquefaction,1
the schedule,4
the project,30
fourth liquefaction,1
small capacity,1
proprietary technology,1
construction,17
a stake,17
the agreement,17
the hydrocarbon,3
condensate field,4
the new gravity,1
technology,12
the installation,2
gravity,1
a direct stake,1
the maximum set,1
forth,23
a multitude,1
the continual improvement,2
the announcement,4
totals interest,1
the finalization,14
zone,15
the operatorship,2
the authority,5
the drilling,11
an infill,1
redevelopment,1
the fifth,1
a new infill,1
progess,1
a discovery,4
hold,3
prospect,2
the total capacity,1
treatment,28
the role,9
shale,3
entire interest,2
the first phase,5
the corresponding,1
the ramp,2
the planned capacity,1
the entire capital,1
this acquisition,6
operated production,5
the main gas,1
hub,1
this decrease,1
decline,1
offshore production,1
a first phase,1
this high pressure,1
domestic market,1
a surface area,1
the offshore,7
undertook geological,1
seismic analysis,1
this license,2
an exploration,4
a cooperation,3
the state,4
potential,9
the north east,1
phase,15
plateau,5
plan,179
the plan,13
study,5
this discovery,1
the engineering,3
the tender,4
the construction,15
the domestic nigerian market,1
an extension,1
a liquefaction,1
total capacity,2
additional capacity,1
mid,4
the leading oil,1
main asset,1
hubs,1
the ultra deep offshore,1
the same capacity,1
additional potential,1
the offshore unitization area,2
the second phase,1
the licence,1
this program,15
well,2
basin,2
lng,1
a total capacity,3
the reliability,4
the plant,5
the strong productivity,1
the sole oil,1
the seismic delineation,1
withdrawal,6
a residual interest,1
a strategic shift,1
certain onshore,1
a drilling,2
campaign,1
the redevelopment,1
the field,25
a major project,3
the operator,12
operatorship,3
the northern portion,1
significant efficiency,1
the northern part,1
pre,3
emption,1
the right,18
the final investment,4
the exercise,28
this right,1
the front end,1
design,8
the upstream part,1
surface,8
drilling,11
the subject,4
competitive bidding,1
award,2
the pipeline,1
tender,1
the signature,7
the countrys deep offshore,1
the deep offshore,3
a technical evaluation,1
ultra deep offshore,2
the offshore0b0b exploration,1
the southern coast,1
condensate,4
divoire,25
a study,1
gabonese law,1
a period,13
a concession,1
unconventional gas,2
prospection,2
this concession,1
main onshore,1
new concession,1
the contract,5
the associated gas,1
the evolution,9
the north,3
processing,24
exporting,1
a sale,2
finalization,1
complex,5
an overall capacity,1
the risked service,1
province,3
the security,3
the vicinity,3
commercial production,2
export,8
majeure,3
a preservation,1
mode,3
a situation,2
indirect stake,2
the withdrawal,10
withdrew,2
the chinese state,2
owned subsidiary,4
all operational activity,3
no production,2
no activity,1
holder,1
started production,9
a semi,1
submersible platform,1
the appraisal program,1
the level,26
operated asset,1
shale gas,2
an acreage,1
any drilling,1
the rapid,1
mining,14
extraction,11
the fourth quarter,6
several interest,1
the strong operational performance,1
the countrys,4
pilot,5
condensate portion,1
shale play,1
the eastern part,1
the conventional part,1
second development,1
the pilot,2
the first pilot,2
a second series,1
this stage,1
the delineation,2
portion,8
the formation,2
good productivity,1
injection,4
recycled water,1
vapor,1
the extra heavy oil,1
the debottlenecking,1
the water,9
separation,3
full year,3
the coast,3
the first development,1
a package,1
strategic alliance,1
this strategic alliance,1
an additional interest,1
the strengthening,2
technical cooperation,1
the joint assessment,1
the declaration,3
the commerciality,2
test,3
an appraisal,1
column,1
the pre,2
salt,1
competitive deep water,1
round,1
an area,2
the prolific,1
plug,1
the negative exploration,1
the natural gas,12
the offshore production,1
the first export,1
this development,1
a platform,3
the condensate,2
km,2
pipeline,7
an onshore,1
full capacity,1
day,26
the asian market,1
an integrated production,1
transportation,25
the unitization,1
the domestic market,2
an offshore pipeline,1
a satellite,1
this gas,1
west,1
a delineation,1
seismic survey,4
tight gas,1
the expiry,5
the transfer,6
this case,2
the resource,2
the interpretation,1
the multi client,1
the first half,7
the cambodian government,1
the establishment,6
an appropriate contractual framework,1
the east,1
coast,1
excl,22
net net net net net net,1
a undeveloped acreage,1
net acreage,1
the sum,7
gross acreage,1
a b net dry,3
a c net total,3
a c,1
certain exploratory,1
completion,4
this table,2
extension,3
border,4
x,1
future natural gas,1
the entire electricity,1
store,5
actor,2
regasification,11
a fleet,2
flexibility,4
combined cycle,10
top alternative,1
supplier,9
developer,1
owner,1
authorisation,2
the competent,4
the sector,3
a key element,1
major production,1
the definitive agreement,1
the government,12
a regional hub,1
bunker,4
the export,1
the expansion,2
no equity,1
volume,18
the import,1
operation,21
the fleet,2
a spot,1
major sale,1
a volume,5
sufficient flexibility,1
medium,4
regasiﬁcation,1
a long term,7
the range,7
the terminal,2
a regasification,1
a payment,5
furthermore,5
the east coast,1
local partner,1
the indian market,1
a consortium,6
the responsibility,6
available information,7
upstream,5
coal,12
propane,5
butane,4
this trading,2
petcoke,2
the international market,1
own production,3
the second half,3
a portfolio,5
the renewable electricity,1
the flexible production,1
these power,1
the global installed capacity,1
additional gas,1
desalination,2
a net power,1
a water,3
the study,1
the design,8
international sale,1
high efficiency,1
commercial offering,1
a new range,1
competitive market,1
a technological edge,1
efficient technology,1
industrial deployment,1
commercial roof,1
the worldwide,3
photovoltaic,4
estimated growth,1
the american market,1
smart energy,1
a combination,4
an investment,11
fund,30
last solar farm,1
the american government,1
this company,3
wind power,1
biogas,3
hydroelectricity,1
wind,2
solar hydroelectric,1
a series,6
renewable electricity,2
numerous energy,1
viable response,1
a diversified set,1
a gross installed capacity,1
a focus,1
ground,3
a customer,2
the residential segment,3
global gas,1
total spring,1
commercial segment,1
a marketing,2
y,3
the subsidiary,9
charge,19
the regasification,2
a major challenge,1
a vital accompaniment,1
scale,3
a significant share,2
a successful voluntary takeover,1
a european alliance,1
lithium,3
ion,5
the solid electrolyte,1
battery,3
large scale,3
the transport,2
the first industrial commercial project,1
the capture,2
the feasibility,2
a project,11
the collection,2
offshore storage,1
possible recovery,1
the day,7
last mile,1
incubation,1
the nano,1
grid,2
mini,1
a french company,4
0th anniversary,1
manufacture,1
high technology,1
nickel lithium,1
primary lithium,1
space,6
defense,5
massive storage,1
nature,10
this market,1
the initial development,1
strategic interest,1
platform,21
the grid,1
this activity,15
a new industry,1
utilization,2
utilize,1
this value,3
polypropylene polystyrene,2
the transformation,4
biomass,11
this segment,4
capacit,1
a operating,1
elastomer,1
chemistry,1
a constant requirement,1
the priority,7
environmental footprint,6
worldwide demand,1
the entry,2
optimal use,3
the proximity,1
effective oil,1
the automotive market,1
the refining,5
the major investment,1
the flexibility,1
the steam,5
a biorefinery,2
refiner,1
petrochemist,1
the first quarter,7
main petrochemical,1
polystyrene,6
polypropylene,7
stagnation,1
the consumption,1
the significant modernization,1
the site,11
particular create,1
the first biorefinery,2
the first step,2
this investment,1
the processing,4
the industrial transformation,1
a solar energy,1
farm,3
a training,4
intermediate feedstock,1
desulfurization,1
hydrogen,9
the re routing,1
the railroad,1
track,1
the refinery,6
memorandum,1
intent,1
this re,1
the shutdown,2
cracking,2
new hydrocarbon,2
compound,3
a new benzene,1
a manufacturer,1
polyolefin,1
the automotive industry,2
new conversion,1
response,22
the shift,2
low sulfur,1
a new unit,1
ethane,4
the investment,6
the conversion,7
the refinerys,3
additive,2
nitrogen,2
styrene,4
the same site,1
a condensate,1
splitter,3
a steam,1
ethylene,2
abundance,1
a large polypropylene,1
a styrene,1
a polystyrene unit,1
kty,4
partnership,14
a new ethane,1
an ethylene,1
a new polyethylene,1
the cracker,1
a refinery,7
this stake,1
a petrochemical,4
paraxylene,3
the launch,7
benzene,2
an ethylene production,1
a styrene production,1
the ethylene production,1
the polyethylene,1
an additional investment,1
the polypropylene production,1
ethylene production,1
linear low density,1
low density,1
favorable access,1
this refinery,1
heavy crude,1
configuration,1
other light,1
paraxylene unit,1
kty propylene,1
complex adjacent,1
this gigantic project,1
a mixed load,1
a plant,2
urea,1
a propane,1
dehydrogenation,1
a polypropylene production,1
the jointventure,1
technical assistance,2
stream day,1
category,15
heating,2
jet,4
kerosene,1
other feedstock,1
the beginning,13
breakdown,7
main production,1
other d,1
propylene,2
butadiene,1
monoethylene,1
glycol,1
polylactic acid,2
polymer,3
cyclohexane,1
waste,28
a diversified energy,1
location,1
method,39
specialty,6
appropriate efficient,1
friendly conversion,1
diesel,5
ethanol,3
isobutene,1
gasoline,6
transformation,3
biofuel,3
biodiesel,1
biojet,1
petrochemical bio,1
extensive research,1
the emergence,7
new biofuel,1
a pilot demonstration,1
the commencement,1
a gasification,1
synthesis,1
the main area,1
drop,2
vegetable oil,3
co,9
a naphtha,1
sugar,6
a site,4
bio,2
the biomass,1
a methodology,2
predictive modeling,1
chemical,9
the potential,2
effective phototrophic process,1
bioengineering,1
microalgae,1
microalgae cultivation,1
this field,2
circular economy,2
an industrial polystyrene,1
the polystyrene,1
french company,1
a leader,1
highperformance,1
the automotive sector,1
current production,2
recycled plastic,2
material,12
this international alliance,1
automotive aerospace,2
comfort,1
the custom,1
the integration,10
precision,1
anti vibration,1
transmission,1
important oil,1
a supply,1
importing,1
the appropriate petroleum,1
acquired expertise,1
backwardation,1
the last quarter,4
b total,1
connection,28
other oil,8
derivative energy,1
a wide variety,2
commodity,13
the transportation,1
charter,5
third party,15
cargo,4
a rigorous safety,1
a strict selection,1
the mid term,1
the average age,3
ship,4
freight rate,2
the prompt price,1
an index,1
the future price,2
retail distribution,1
th,2
inland,1
branded service,13
a excludes trading,1
conveys,1
image,1
a leading brand,1
proximity,2
digital efficiency,1
the brand,1
awareness,52
significant advertising,1
a strong presence,1
the ground,4
meet,2
the engine,1
organic development,1
retail activity,1
critical mass,1
leader,3
a dynamic portfolio,1
enter,1
promising,1
a major partnership,1
an indian conglomerate,2
an objective,1
a retail network,2
a fuel,5
retail network,3
the national company,3
the fuel,3
main business,3
fuel payment,4
vehicle,11
fleet,6
restauration,1
convenience,3
the car,1
wash,2
the road,2
freight,15
a sector,1
dynamic,1
premium,12
car,7
a local supplier,1
aviation,4
particular,1
italian refining,1
this figure,1
bulk refining,1
the geographical distribution,1
a service,2
duty,4
describes,1
diversified line,1
the network,6
an average market,1
the dense,1
offering,9
the roll,4
everyday,1
a multi,4
top,1
new highway,1
a brand,1
licensing,1
a dedicated offering,1
freight transport,1
heavy duty,2
continued growth,1
toll payment,1
card,2
the freight,2
the gradual introduction,1
the european market,1
an electric charging,1
an application,1
board,3
box,1
the course,5
system,48
marketer,1
the retail market,1
a strategy,5
expansion,3
the retail network,2
organic growth,1
independent petroleum,1
additional service,1
a range,5
food,8
this end,14
new electronic payment,2
the point,2
the african continent,1
lubricant production,1
new production,1
a leading partner,1
complete supply,1
innovative low carbon,1
solar energy,1
a diverse range,1
the maintenance,6
solution,4
agriculture,4
digital,1
sent,1
a significant player,1
intercity,1
tanker,4
this network,2
highquality,1
this operation,3
prior approval,1
a premium product,1
asian car,1
online commerce,1
several partnership,1
a preferred supplier,1
a chinese partner,1
a world,2
major company,1
a worldwide scale,1
a brazilian company,1
resale,1
the reform,2
liberalization,1
a local service,1
other specialty,1
the region,1
motor,2
competition,15
automobile,1
racing,1
championship,2
the official supplier,1
various endurance,1
technical excellence,1
the formulation,2
tomorrows growth,1
collaboration,2
label,1
a diversified range,2
solar,1
wood,2
monitoring,24
digital innovation,1
a digital solution,1
a car,1
ewallet,1
mobile payment,1
money,3
transfer,14
smartphone,1
mobile,1
application,21
a centralized digital tool,1
single seater,1
official supplier,1
a new service,1
online domestic heating,1
the fioulmarketfr,1
web,2
online,3
fixed price,1
land,15
the streamlining,1
the takeover,1
coverage,14
an innovative leasing,1
new heavy duty,1
engine,3
no extra cost,1
the equipment,4
this partnership,1
an initial network,1
a third,1
the new emission,1
this transition,1
marine bunker,1
a sulfur content,1
a marine,1
first partnership,1
the shipping,1
the major supply,1
the port,1
joint,1
chartering,3
a new generation,2
vessel,4
the partner,4
way,10
an assignment,4
the corresponding permit,3
the recoverable oil,2
organic,1
the french refinery,1
the reorganization,1
this basis,3
a strategic alliance,1
a profitable low carbon,3
the dynamic management,1
a total,8
the profitable future,1
the major ongoing,1
significant portion,2
the service,4
the bond,2
financial market,2
specific project,1
certain project,1
a material effect,3
global investment,1
effort,1
the specific,2
transverse,1
the sustainable development,1
the eco design,1
productivity,2
competitive advantage,1
the discovery,3
the integrity,6
availability,4
